1, 1, 1, 1647758773596, 1647759007809
2, 1, 2, 1647758773626, 1647759007839
3, 1, 3, 1647758773656, 1647759007871
3, 2, 4, 1647758773656, 1647759007871
3, 3, 5, 1647758773656, 1647759007871
3, 4, 6, 1647758773656, 1647759007871
3, 5, 7, 1647758773656, 1647759007871
3, 6, 8, 1647758773656, 1647759007871
3, 7, 9, 1647758773656, 1647759007871
3, 8, 10, 1647758773656, 1647759007871
3, 9, 11, 1647758773656, 1647759007871
3, 10, 12, 1647758773656, 1647759007871
3, 11, 13, 1647758773656, 1647759007871
3, 12, 14, 1647758773656, 1647759007871
3, 13, 15, 1647758773656, 1647759007871
3, 14, 16, 1647758773656, 1647759007871
3, 15, 17, 1647758773656, 1647759007871
3, 16, 18, 1647758773656, 1647759007871
3, 17, 19, 1647758773656, 1647759007871
3, 18, 20, 1647758773656, 1647759007872
3, 19, 21, 1647758773656, 1647759007872
3, 20, 22, 1647758773656, 1647759007872
3, 21, 23, 1647758773656, 1647759007872
3, 22, 24, 1647758773656, 1647759007872
3, 23, 25, 1647758773656, 1647759007872
3, 24, 26, 1647758773656, 1647759007872
3, 25, 27, 1647758773656, 1647759007872
3, 26, 28, 1647758773656, 1647759007872
3, 27, 29, 1647758773656, 1647759007872
3, 28, 30, 1647758773656, 1647759007872
3, 29, 31, 1647758773656, 1647759007872
3, 30, 32, 1647758773656, 1647759007872
3, 31, 33, 1647758773656, 1647759007872
3, 32, 34, 1647758773656, 1647759007872
3, 33, 35, 1647758773656, 1647759007872
3, 34, 36, 1647758773656, 1647759007872
3, 35, 37, 1647758773656, 1647759007872
3, 36, 38, 1647758773656, 1647759007872
3, 37, 39, 1647758773656, 1647759007872
3, 38, 40, 1647758773656, 1647759007872
3, 39, 41, 1647758773656, 1647759007872
3, 40, 42, 1647758773656, 1647759007872
3, 41, 43, 1647758773656, 1647759007872
3, 42, 44, 1647758773656, 1647759007872
3, 43, 45, 1647758773656, 1647759007872
3, 44, 46, 1647758773656, 1647759007872
3, 45, 47, 1647758773656, 1647759007872
3, 46, 48, 1647758773656, 1647759007872
3, 47, 49, 1647758773656, 1647759007872
3, 48, 50, 1647758773656, 1647759007872
3, 49, 51, 1647758773656, 1647759007872
3, 50, 52, 1647758773656, 1647759007872
3, 51, 53, 1647758773656, 1647759007872
3, 52, 54, 1647758773656, 1647759007872
3, 53, 55, 1647758773656, 1647759007872
3, 54, 56, 1647758773656, 1647759007872
3, 55, 57, 1647758773656, 1647759007872
3, 56, 58, 1647758773656, 1647759007872
3, 57, 59, 1647758773656, 1647759007872
3, 58, 60, 1647758773656, 1647759007872
3, 59, 61, 1647758773656, 1647759007872
3, 60, 62, 1647758773656, 1647759007872
3, 61, 63, 1647758773656, 1647759007872
3, 62, 64, 1647758773656, 1647759007872
3, 63, 65, 1647758773656, 1647759007872
3, 64, 66, 1647758773656, 1647759007872
3, 65, 67, 1647758773656, 1647759007873
3, 66, 68, 1647758773656, 1647759007873
3, 67, 69, 1647758773656, 1647759007873
3, 68, 70, 1647758773656, 1647759007873
3, 69, 71, 1647758773656, 1647759007873
3, 70, 72, 1647758773656, 1647759007873
3, 71, 73, 1647758773656, 1647759007873
3, 72, 74, 1647758773656, 1647759007873
3, 73, 75, 1647758773656, 1647759007873
3, 74, 76, 1647758773656, 1647759007873
3, 75, 77, 1647758773656, 1647759007873
3, 76, 78, 1647758773656, 1647759007873
3, 77, 79, 1647758773656, 1647759007873
3, 78, 80, 1647758773656, 1647759007873
3, 79, 81, 1647758773656, 1647759007873
3, 80, 82, 1647758773656, 1647759007873
3, 81, 83, 1647758773656, 1647759007873
3, 82, 84, 1647758773656, 1647759007873
3, 83, 85, 1647758773656, 1647759007873
3, 84, 86, 1647758773656, 1647759007873
3, 85, 87, 1647758773656, 1647759007873
3, 86, 88, 1647758773656, 1647759007873
3, 87, 89, 1647758773656, 1647759007873
3, 88, 90, 1647758773657, 1647759007873
3, 89, 91, 1647758773657, 1647759007873
3, 90, 92, 1647758773657, 1647759007873
3, 91, 93, 1647758773657, 1647759007873
3, 92, 94, 1647758773657, 1647759007873
3, 93, 95, 1647758773657, 1647759007873
3, 94, 96, 1647758773657, 1647759007873
3, 95, 97, 1647758773657, 1647759007873
3, 96, 98, 1647758773657, 1647759007873
3, 97, 99, 1647758773657, 1647759007873
3, 98, 100, 1647758773657, 1647759007873
3, 99, 101, 1647758773657, 1647759007873
3, 100, 102, 1647758773657, 1647759007873
3, 101, 103, 1647758773657, 1647759007873
3, 102, 104, 1647758773657, 1647759007873
3, 103, 105, 1647758773657, 1647759007873
3, 104, 106, 1647758773657, 1647759007873
3, 105, 107, 1647758773657, 1647759007873
3, 106, 108, 1647758773657, 1647759007873
3, 107, 109, 1647758773657, 1647759007873
3, 108, 110, 1647758773657, 1647759007873
3, 109, 111, 1647758773657, 1647759007873
3, 110, 112, 1647758773657, 1647759007873
3, 111, 113, 1647758773657, 1647759007873
3, 112, 114, 1647758773657, 1647759007873
3, 113, 115, 1647758773657, 1647759007873
3, 114, 116, 1647758773657, 1647759007873
3, 115, 117, 1647758773657, 1647759007873
3, 116, 118, 1647758773657, 1647759007874
3, 117, 119, 1647758773657, 1647759007874
3, 118, 120, 1647758773657, 1647759007874
3, 119, 121, 1647758773657, 1647759007874
3, 120, 122, 1647758773657, 1647759007874
3, 121, 123, 1647758773657, 1647759007874
3, 122, 124, 1647758773657, 1647759007874
3, 123, 125, 1647758773657, 1647759007874
3, 124, 126, 1647758773657, 1647759007874
3, 125, 127, 1647758773657, 1647759007874
3, 126, 128, 1647758773657, 1647759007874
3, 127, 129, 1647758773657, 1647759007874
3, 128, 130, 1647758773657, 1647759007874
3, 129, 131, 1647758773657, 1647759007881
3, 130, 132, 1647758773657, 1647759007881
3, 131, 133, 1647758773657, 1647759007881
3, 132, 134, 1647758773657, 1647759007881
3, 133, 135, 1647758773657, 1647759007881
3, 134, 136, 1647758773657, 1647759007881
3, 135, 137, 1647758773657, 1647759007881
3, 136, 138, 1647758773657, 1647759007881
3, 137, 139, 1647758773657, 1647759007881
3, 138, 140, 1647758773657, 1647759007881
3, 139, 141, 1647758773657, 1647759007881
3, 140, 142, 1647758773657, 1647759007881
