1, 1, 1, 1647751801047, 1647752035287
2, 1, 2, 1647751801077, 1647752035317
3, 1, 3, 1647751801107, 1647752035348
3, 2, 4, 1647751801107, 1647752035348
3, 3, 5, 1647751801107, 1647752035348
3, 4, 6, 1647751801107, 1647752035348
3, 5, 7, 1647751801107, 1647752035348
3, 6, 8, 1647751801107, 1647752035348
3, 7, 9, 1647751801107, 1647752035348
3, 8, 10, 1647751801107, 1647752035348
3, 9, 11, 1647751801107, 1647752035348
3, 10, 12, 1647751801107, 1647752035349
3, 11, 13, 1647751801107, 1647752035349
3, 12, 14, 1647751801107, 1647752035349
3, 13, 15, 1647751801107, 1647752035349
3, 14, 16, 1647751801107, 1647752035349
3, 15, 17, 1647751801107, 1647752035349
3, 16, 18, 1647751801107, 1647752035349
3, 17, 19, 1647751801107, 1647752035349
3, 18, 20, 1647751801107, 1647752035349
3, 19, 21, 1647751801107, 1647752035349
3, 20, 22, 1647751801107, 1647752035349
3, 21, 23, 1647751801107, 1647752035349
3, 22, 24, 1647751801107, 1647752035349
3, 23, 25, 1647751801107, 1647752035349
3, 24, 26, 1647751801107, 1647752035349
3, 25, 27, 1647751801107, 1647752035351
3, 26, 28, 1647751801107, 1647752035351
3, 27, 29, 1647751801107, 1647752035351
3, 28, 30, 1647751801107, 1647752035351
3, 29, 31, 1647751801107, 1647752035351
3, 30, 32, 1647751801107, 1647752035351
3, 31, 33, 1647751801107, 1647752035351
3, 32, 34, 1647751801107, 1647752035351
3, 33, 35, 1647751801107, 1647752035352
3, 34, 36, 1647751801107, 1647752035352
3, 35, 37, 1647751801107, 1647752035352
3, 36, 38, 1647751801107, 1647752035352
3, 37, 39, 1647751801107, 1647752035352
3, 38, 40, 1647751801107, 1647752035352
3, 39, 41, 1647751801107, 1647752035352
3, 40, 42, 1647751801107, 1647752035352
3, 41, 43, 1647751801107, 1647752035352
3, 42, 44, 1647751801107, 1647752035352
3, 43, 45, 1647751801107, 1647752035352
3, 44, 46, 1647751801107, 1647752035352
3, 45, 47, 1647751801107, 1647752035352
3, 46, 48, 1647751801107, 1647752035352
3, 47, 49, 1647751801107, 1647752035352
3, 48, 50, 1647751801107, 1647752035352
3, 49, 51, 1647751801107, 1647752035352
3, 50, 52, 1647751801107, 1647752035352
3, 51, 53, 1647751801107, 1647752035352
3, 52, 54, 1647751801107, 1647752035352
3, 53, 55, 1647751801107, 1647752035352
3, 54, 56, 1647751801107, 1647752035352
3, 55, 57, 1647751801107, 1647752035352
3, 56, 58, 1647751801107, 1647752035352
3, 57, 59, 1647751801107, 1647752035352
3, 58, 60, 1647751801107, 1647752035352
3, 59, 61, 1647751801107, 1647752035352
3, 60, 62, 1647751801107, 1647752035352
3, 86, 88, 1647751801107, 1647752035352
3, 87, 89, 1647751801107, 1647752035352
3, 88, 90, 1647751801107, 1647752035352
3, 89, 91, 1647751801107, 1647752035352
3, 90, 92, 1647751801107, 1647752035352
3, 91, 93, 1647751801107, 1647752035352
3, 92, 94, 1647751801107, 1647752035352
3, 93, 95, 1647751801107, 1647752035352
3, 94, 96, 1647751801107, 1647752035356
3, 95, 97, 1647751801108, 1647752035356
3, 96, 98, 1647751801108, 1647752035356
3, 97, 99, 1647751801108, 1647752035356
3, 98, 100, 1647751801108, 1647752035356
3, 99, 101, 1647751801108, 1647752035356
3, 100, 102, 1647751801108, 1647752035356
3, 101, 103, 1647751801108, 1647752035356
3, 102, 104, 1647751801108, 1647752035356
3, 103, 105, 1647751801108, 1647752035356
3, 104, 106, 1647751801108, 1647752035356
3, 105, 107, 1647751801108, 1647752035356
3, 106, 108, 1647751801108, 1647752035356
3, 107, 109, 1647751801108, 1647752035356
3, 108, 110, 1647751801108, 1647752035356
3, 109, 111, 1647751801108, 1647752035356
3, 110, 112, 1647751801108, 1647752035356
3, 111, 113, 1647751801108, 1647752035356
3, 112, 114, 1647751801108, 1647752035356
3, 113, 115, 1647751801108, 1647752035356
3, 114, 116, 1647751801108, 1647752035356
3, 115, 117, 1647751801108, 1647752035356
3, 116, 118, 1647751801108, 1647752035356
3, 117, 119, 1647751801108, 1647752035356
3, 118, 120, 1647751801108, 1647752035356
3, 119, 121, 1647751801108, 1647752035356
3, 120, 122, 1647751801108, 1647752035356
3, 121, 123, 1647751801108, 1647752035356
3, 122, 124, 1647751801108, 1647752035356
3, 123, 125, 1647751801108, 1647752035356
3, 124, 126, 1647751801108, 1647752035357
3, 125, 127, 1647751801108, 1647752035357
3, 126, 128, 1647751801108, 1647752035357
3, 127, 129, 1647751801108, 1647752035357
3, 128, 130, 1647751801108, 1647752035357
3, 129, 131, 1647751801108, 1647752035357
3, 130, 132, 1647751801108, 1647752035357
3, 131, 133, 1647751801108, 1647752035357
3, 132, 134, 1647751801108, 1647752035357
3, 133, 135, 1647751801108, 1647752035357
3, 145, 147, 1647751801108, 1647752035360
3, 146, 148, 1647751801111, 1647752035360
3, 147, 149, 1647751801111, 1647752035360
3, 148, 150, 1647751801111, 1647752035360
3, 149, 151, 1647751801111, 1647752035360
3, 150, 152, 1647751801111, 1647752035360
3, 151, 153, 1647751801111, 1647752035360
3, 152, 154, 1647751801111, 1647752035360
3, 153, 155, 1647751801111, 1647752035360
3, 154, 156, 1647751801111, 1647752035360
3, 155, 157, 1647751801111, 1647752035360
3, 156, 158, 1647751801111, 1647752035360
3, 157, 159, 1647751801111, 1647752035360
3, 158, 160, 1647751801111, 1647752035360
3, 159, 161, 1647751801111, 1647752035360
3, 160, 162, 1647751801111, 1647752035360
3, 161, 163, 1647751801111, 1647752035360
3, 162, 164, 1647751801111, 1647752035360
3, 163, 165, 1647751801111, 1647752035360
3, 164, 166, 1647751801111, 1647752035360
3, 165, 167, 1647751801111, 1647752035360
3, 166, 168, 1647751801111, 1647752035360
3, 167, 169, 1647751801111, 1647752035360
3, 168, 170, 1647751801111, 1647752035361
3, 169, 171, 1647751801111, 1647752035361
3, 170, 172, 1647751801111, 1647752035361
3, 171, 173, 1647751801111, 1647752035361
3, 172, 174, 1647751801111, 1647752035361
4, 1, 175, 1647751801137, 1647752035377
4, 2, 176, 1647751801137, 1647752035377
4, 3, 177, 1647751801137, 1647752035377
